book_id,title,author_name,image_url,best_desc,genre,tone,description
24488476,"The Fate of Ten (Lorien Legacies, #6)",Pittacus Lore,https://images.gr-assets.com/books/1429799057m/24488476.jpg,"the sixth book in the thrilling, action-packed, new york timesbestselling i am number four series! for years the garde have fought the mogadorians in secret. now all of that has changed. the invasion has begun. if the garde can't find a way to stop the mogs, humanity will suffer the same fate as the lorien: annihilation. there is still hope. when the elders sent the garde to earth, they had a plan--one which the garde are finally starting to understand. in the climax of the revenge of seven, a group of the garde traveled to an ancient pyramid in mexico known to their people as the sanctuary. there they awoke a power that had been hidden within our planet for generations. now this power can save the world . . . or destroy it. it will all depend on who wields it.",Fiction,uplifting,"The sixth book in the thrilling, action-packed, New York Timesbestselling I Am Number Four series! For years the Garde have fought the Mogadorians in secret. Now all of that has changed. The invasion has begun. If the Garde can't find a way to stop the Mogs, humanity will suffer the same fate as the Lorien: annihilation.
There is still hope. When the Elders sent the Garde to Earth, they had a plan--one which the Garde are finally starting to understand. In the climax of The Revenge of Seven, a group of the Garde traveled to an ancient pyramid in Mexico known to their people as the Sanctuary. There they awoke a power that had been hidden within our planet for generations. Now this power can save the world . . . or destroy it. It will all depend on who wields it."
24490481,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,https://images.gr-assets.com/books/1427663334m/24490481.jpg,"the beloved first book of the harry potter series, now fully illustrated by award-winning artist jim kay. for the first time, j.k. rowling's beloved harry potter books will be presented in lavishly illustrated full-color editions. kate greenaway-award winning artist jim kay has created over 100 stunning illustrations, making this deluxe format a perfect gift as much for a child being introduced to the series, as for the dedicated fan. harry potter has never been the star of a quidditch team, scoring points while riding a broom far above the ground. he knows no spells, has never helped to hatch a dragon, and has never worn a cloak of invisibility. all he knows is a miserable life with the dursleys, his horrible aunt and uncle, and their abominable son, dudley--a great big swollen spoiled bully. harry's room is a tiny closet at the foot of the stairs, and he hasn't had a birthday party in eleven years. but all that is about to change when a mysterious letter arrives by owl messenger: a letter with an invitation to an incredible place that harry--and anyone who reads about him---will find unforgettable.",Fiction,uplifting,"The beloved first book of the Harry Potter series, now fully illustrated by award-winning artist Jim Kay.
For the first time, J.K. Rowling's beloved Harry Potter books will be presented in lavishly illustrated full-color editions. Kate Greenaway-award winning artist Jim Kay has created over 100 stunning illustrations, making this deluxe format a perfect gift as much for a child being introduced to the series, as for the dedicated fan.
Harry Potter has never been the star of a Quidditch team, scoring points while riding a broom far above the ground. He knows no spells, has never helped to hatch a dragon, and has never worn a cloak of invisibility.
All he knows is a miserable life with the Dursleys, his horrible aunt and uncle, and their abominable son, Dudley--a great big swollen spoiled bully. Harry's room is a tiny closet at the foot of the stairs, and he hasn't had a birthday party in eleven years.
But all that is about to change when a mysterious letter arrives by owl messenger: a letter with an invitation to an incredible place that Harry--and anyone who reads about him---will find unforgettable."
24497054,The Virgin Romance Novelist,Meghan Quinn,https://images.gr-assets.com/books/1425569049m/24497054.jpg,"her bosom heaved at an alarming rate as his rough hand found its way down to her soft, yet wiry briar patch... can you say briar patch in a romance novel? what about meat sword? that's what it is...a meat sword, right, all meaty and sword like, slaying through the inner dungeons of a woman's dark desires. what about breasts? do bosoms really heave? god, i have no idea what happens when private parts touch. i'm a virgin trying to write a romance novel and can't seem to write past a sex scene thanks to my lack of experience. my two best friends encourage me to drop the pen for a while and gain some real life practice through multiple dating facets such as blind dates, online profiles, and random hookups. but losing my virginity is proving to be tougher than expected...",Fiction,dark,"Her bosom heaved at an alarming rate as his rough hand found its way down to her soft, yet wiry briar patch...
Can you say briar patch in a romance novel? What about meat sword? That's what it is...a meat sword, right, all meaty and sword like, slaying through the inner dungeons of a woman's dark desires. What about breasts? Do bosoms really heave?
God, I have no idea what happens when private parts touch.
I'm a virgin trying to write a romance novel and can't seem to write past a sex scene thanks to my lack of experience.
My two best friends encourage me to drop the pen for a while and gain some real life practice through multiple dating facets such as blind dates, online profiles, and random hookups.
But losing my virginity is proving to be tougher than expected..."
24499258,Slade House,David Mitchell,https://images.gr-assets.com/books/1446777435m/24499258.jpg,"keep your eyes peeled for a small black iron door. down the road from a working-class british pub, along the brick wall of a narrow alley, if the conditions are exactly right, you'll find the entrance to slade house. a stranger will greet you by name and invite you inside. at first, you won't want to leave. later, you'll find that you can't. every nine years, the house's residents--an odd brother and sister--extend a unique invitation to someone who's different or lonely: a precocious teenager, a recently divorced policeman, a shy college student. but what really goes on inside slade house? for those who find out, it's already too late. . . . spanning five decades, from the last days of the 1970s to the present, leaping genres, and barreling toward an astonishing conclusion, this intricately woven novel will pull you into a reality-warping new vision of the haunted house story--as only david mitchell could imagine it.",Fiction,uplifting,"Keep your eyes peeled for a small black iron door.
Down the road from a working-class British pub, along the brick wall of a narrow alley, if the conditions are exactly right, you'll find the entrance to Slade House. A stranger will greet you by name and invite you inside. At first, you won't want to leave. Later, you'll find that you can't. Every nine years, the house's residents--an odd brother and sister--extend a unique invitation to someone who's different or lonely: a precocious teenager, a recently divorced policeman, a shy college student. But what really goes on inside Slade House? For those who find out, it's already too late. . . .
Spanning five decades, from the last days of the 1970s to the present, leaping genres, and barreling toward an astonishing conclusion, this intricately woven novel will pull you into a reality-warping new vision of the haunted house story--as only David Mitchell could imagine it."
24504274,"Pucked (Pucked, #1)",Helena Hunting,https://images.gr-assets.com/books/1429896314m/24504274.jpg,"with a famous nhl player for a step-brother, violet hall is well acquainted with the playboy reputation many hockey stars come with. she's smart enough to steer clear of those hot, well-built boys with unparalleled stamina. that is until she meets the legendary team captain--alex waters. violet isn't interested in his pretty, beat-up face, or his rock-hard six-pack abs. but when alex inadvertently obliterates violet's previous misapprehension regarding the inferior intellect of hockey players, he becomes more than just a hot body with a face to match. in what can only be considered a complete lapse in judgment, violet finds out just how good alex is with the hockey stick in his pants. but what starts out as a one-night stand, quickly turns into something more. post-night of orgasmic magic, alex starts to call, and text, and e-mail and send extravagant--and quirky--gifts, making him difficult to ignore, and even more difficult not to like. the problem is, the media portrays alex as a total player, and violet doesn't want to be part of the game.",Fiction,uplifting,"With a famous NHL player for a step-brother, Violet Hall is well acquainted with the playboy reputation many hockey stars come with. She's smart enough to steer clear of those hot, well-built boys with unparalleled stamina. That is until she meets the legendary team captain--Alex Waters.
Violet isn't interested in his pretty, beat-up face, or his rock-hard six-pack abs. But when Alex inadvertently obliterates Violet's previous misapprehension regarding the inferior intellect of hockey players, he becomes more than just a hot body with a face to match.
In what can only be considered a complete lapse in judgment, Violet finds out just how good Alex is with the hockey stick in his pants. But what starts out as a one-night stand, quickly turns into something more. Post-night of orgasmic magic, Alex starts to call, and text, and e-mail and send extravagant--and quirky--gifts, making him difficult to ignore, and even more difficult not to like.
The problem is, the media portrays Alex as a total player, and Violet doesn't want to be part of the game."
24527941,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",Laini Taylor,https://images.gr-assets.com/books/1489124447m/24527941.jpg,"the incredible final novel in laini taylor's breathtakingly imaginative daughter of smoke and bone series, dreams of gods and monsters. by way of a staggering deception, karou has taken control of the chimaera rebellion and is intent on steering its course away from dead-end vengeance. the future rests on her, if there can even be a future for the chimaera in war-ravaged eretz. common enemy, common cause. when jael's brutal seraph army trespasses into the human world, the unthinkable becomes essential, and karou and akiva must ally their enemy armies against the threat. it is a twisted version of their long-ago dream, and they begin to hope that it might forge a way forward for their people. and, perhaps, for themselves. toward a new way of living, and maybe even love. but there are bigger threats than jael in the offing. a vicious queen is hunting akiva, and, in the skies of eretz ... something is happening. massive stains are spreading like bruises from horizon to horizon; the great winged stormhunters are gathering as if summoned, ceaselessly circling, and a deep sense of wrong pervades the world. what power can bruise the sky from the streets of rome to the caves of the kirin and beyond, humans, chimaera and seraphim will fight, strive, love, and die in an epic theater that transcends good and evil, right and wrong, friend and enemy. at the very barriers of space and time, what do gods and monsters dream of? and does anything else matter?",Fiction,uplifting,"The incredible final novel in Laini Taylor's breathtakingly imaginative Daughter of Smoke and Bone series, DREAMS OF GODS AND MONSTERS.
By way of a staggering deception, Karou has taken control of the chimaera rebellion and is intent on steering its course away from dead-end vengeance. The future rests on her, if there can even be a future for the chimaera in war-ravaged Eretz.
Common enemy, common cause.
When Jael's brutal seraph army trespasses into the human world, the unthinkable becomes essential, and Karou and Akiva must ally their enemy armies against the threat. It is a twisted version of their long-ago dream, and they begin to hope that it might forge a way forward for their people.
And, perhaps, for themselves. Toward a new way of living, and maybe even love.
But there are bigger threats than Jael in the offing. A vicious queen is hunting Akiva, and, in the skies of Eretz ... something is happening. Massive stains are spreading like bruises from horizon to horizon; the great winged stormhunters are gathering as if summoned, ceaselessly circling, and a deep sense of wrong pervades the world.
What power can bruise the sky
From the streets of Rome to the caves of the Kirin and beyond, humans, chimaera and seraphim will fight, strive, love, and die in an epic theater that transcends good and evil, right and wrong, friend and enemy. At the very barriers of space and time, what do gods and monsters dream of? And does anything else matter?"
24529123,This Is Where It Ends,Marieke Nijkamp,https://images.gr-assets.com/books/1431358364m/24529123.jpg,"10:00 a.m.the principal of opportunity high school finishes her speech, welcoming the entire student body to a new semester and encouraging them to excel and achieve. 10:02 a.m.the students get up to leave the auditorium for their next class. 10:03 a.m.the auditorium doors won't open. 10:05 a.m.someone starts shooting. told from four different perspectives over the span of fifty-four harrowing minutes, terror reigns as one student's calculated revenge turns into the ultimate game of survival.",Fiction,mixed,"10:00 a.m.The principal of Opportunity High School finishes her speech, welcoming the entire student body to a new semester and encouraging them to excel and achieve.
10:02 a.m.The students get up to leave the auditorium for their next class.
10:03 a.m.The auditorium doors won't open.
10:05 a.m.Someone starts shooting.
Told from four different perspectives over the span of fifty-four harrowing minutes, terror reigns as one student's calculated revenge turns into the ultimate game of survival."
24535154,Before We Were Strangers,Renee Carlino,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"for fans of jojo moyes and the movie before sunrise, a sweeping love story inspired by a real-life missed connections story, from the usa today bestselling author of the romantic women's novels sweet thing, nowhere but here, and after the rain. during their senior year of college, in an nyu dorm tucked into the heart of the east village, grace and matt struck up a friendship over jeff buckley, pearl jam, and the ramones. she was going to be a world-class cellist and he was going to be a famous photographer, their paths destined to diverge after graduation. even after an afternoon pub crawl ended in their drunken, spontaneous wedding, their visions for the future never overlapped enough for them to be together. the summer after college, he left his ""ex-wife"" on good terms and went to brazil to work for national geographic. they vowed to stay in touch and see each other soon. they never did. fifteen years later, back in new york city, matt sees grace as she boards the j train. they're both different in a hundred ways, and yet they're still the same. but just as they recognize each other, just as he understands what he left behind all those years ago, the train pulls away. his only recourse is to send a missed connections letter out in the world, and hope she remembers where to look.",Fiction,dark,"For fans of Jojo Moyes and the movie Before Sunrise, a sweeping love story inspired by a real-life missed connections story, from the USA TODAY bestselling author of the romantic women's novels Sweet Thing, Nowhere But Here, and After the Rain. 
During their senior year of college, in an NYU dorm tucked into the heart of the East Village, Grace and Matt struck up a friendship over Jeff Buckley, Pearl Jam, and the Ramones. She was going to be a world-class cellist and he was going to be a famous photographer, their paths destined to diverge after graduation.
Even after an afternoon pub crawl ended in their drunken, spontaneous wedding, their visions for the future never overlapped enough for them to be together. The summer after college, he left his ""ex-wife"" on good terms and went to Brazil to work for National Geographic. They vowed to stay in touch and see each other soon.
They never did.
Fifteen years later, back in New York City, Matt sees Grace as she boards the J train. They're both different in a hundred ways, and yet they're still the same. But just as they recognize each other, just as he understands what he left behind all those years ago, the train pulls away. His only recourse is to send a missed connections letter out in the world, and hope she remembers where to look."
24568347,"Boy Toy Chronicles (Boy Toy Chronicles, #1)",Jay McLean,https://images.gr-assets.com/books/1425081427m/24568347.jpg,"warning: this book contains mildly inappropriate everything. *28,500 standalone novella* ""so...i came up with a plan. i sat the brothers down and gave them my speech; we'd become male escorts. the house was split. the single dudes thought it was great. the guys with the steady girlfriends told the single dudes they were insane. i promised them all we could make it work without hurting anybody. but we had to be smart about it. we had to keep it off campus. we had to keep it a secret. and in order to do so, we had to target those who wanted it kept a secret as much as we did. our target: filthy rich, unsatisfied, horny housewives. keep it high class, so to speak. and thus began btc, or boy toy corporation. crazy, right? crazy genius."" -tyler west.",Fiction,dark,"Warning: This book contains mildly inappropriate everything.
*28,500 standalone NOVELLA*
""So...I came up with a plan.
I sat the brothers down and gave them my speech; we'd become male escorts.
The house was split.
The single dudes thought it was great. The guys with the steady girlfriends told the single dudes they were insane.
I promised them all we could make it work without hurting anybody. But we had to be smart about it. We had to keep it off campus. We had to keep it a secret. And in order to do so, we had to target those who wanted it kept a secret as much as we did.
Our target: Filthy rich, unsatisfied, horny housewives.
Keep it high class, so to speak.
And thus began BTC, or Boy Toy Corporation.
Crazy, right?
Crazy genius.""
-Tyler West."
24585267,"The White Rose (The Lone City, #2)",Amy Ewing,https://images.gr-assets.com/books/1443365160m/24585267.jpg,"violet is on the run. after the duchess of the lake catches violet with ash, the hired companion at the palace of the lake, violet has no choice but to escape the jewel or face certain death. so along with ash and her best friend, raven, violet runs away from her unbearable life of servitude. but no one said leaving the jewel would be easy. as they make their way through the circles of the lone city, regimentals track their every move, and the trio barely manages to make it out unscathed and into the safe haven they were promised--a mysterious house in the farm. but there's a rebellion brewing, and violet has found herself in the middle of it. alongside a new ally, violet discovers her auguries are much more powerful than she ever imagined. but is she strong enough to rise up against the jewel and everything she has ever known? the white rose is a raw, captivating sequel to the jewel that fans won't be able to put down until the final shocking moments.",Fiction,uplifting,"Violet is on the run. After the Duchess of the Lake catches Violet with Ash, the hired companion at the Palace of the Lake, Violet has no choice but to escape the Jewel or face certain death. So along with Ash and her best friend, Raven, Violet runs away from her unbearable life of servitude.
But no one said leaving the Jewel would be easy. As they make their way through the circles of the Lone City, Regimentals track their every move, and the trio barely manages to make it out unscathed and into the safe haven they were promised--a mysterious house in the Farm.
But there's a rebellion brewing, and Violet has found herself in the middle of it. Alongside a new ally, Violet discovers her Auguries are much more powerful than she ever imagined. But is she strong enough to rise up against the Jewel and everything she has ever known?
The White Rose is a raw, captivating sequel to The Jewel that fans won't be able to put down until the final shocking moments."
24611587,Slasher Girls & Monster Boys,April Genevieve Tucholke,https://images.gr-assets.com/books/1423859577m/24611587.jpg,"a host of the sharpest young adult authors come together in this collection of terrifying tales and psychological thrillers. each story draws from a mix of literature, film, television, or even music to offer something new and fresh and unsettling. even better? after you've teased out each tale's references, satisfy your curiosity at the end, where the inspiration is revealed. there are no superficial scares here. these are stories that will make you think even as they keep you on the edge of your seat. from bloody horror, to the supernatural, to unnerving, all-too-possible realism, this collection has something for anyone looking for an absolute thrill.",Fiction,uplifting,"A host of the sharpest young adult authors come together in this collection of terrifying tales and psychological thrillers. Each story draws from a mix of literature, film, television, or even music to offer something new and fresh and unsettling. Even better? After you've teased out each tale's references, satisfy your curiosity at the end, where the inspiration is revealed. There are no superficial scares here. These are stories that will make you think even as they keep you on the edge of your seat. From bloody horror, to the supernatural, to unnerving, all-too-possible realism, this collection has something for anyone looking for an absolute thrill."
24611668,Saturn Run,John Sandford,https://images.gr-assets.com/books/1429666760m/24611668.jpg,"the year is 2066. a caltech intern inadvertently notices an anomaly from a space telescope--something is approaching saturn, and decelerating. space objects don't decelerate. spaceships do. a flurry of top-level government meetings produces the inescapable conclusion: whatever built that ship is at least one hundred years ahead in hard and soft technology, and whoever can get their hands on it exclusively and bring it back will have an advantage so large, no other nation can compete. a conclusion the chinese definitely agree with when they find out. the race is on, and an remarkable adventure begins--an epic tale of courage, treachery, resourcefulness, secrets, surprises, and astonishing human and technological discovery, as the members of a hastily thrown-together crew find their strength and wits tested against adversaries both of this earth and beyond. what happens is nothing like you expect--and everything you could want from one of the world's greatest masters of suspense.",Fiction,uplifting,"The year is 2066. A Caltech intern inadvertently notices an anomaly from a space telescope--something is approaching Saturn, and decelerating. Space objects don't decelerate. Spaceships do.
A flurry of top-level government meetings produces the inescapable conclusion: Whatever built that ship is at least one hundred years ahead in hard and soft technology, and whoever can get their hands on it exclusively and bring it back will have an advantage so large, no other nation can compete. A conclusion the Chinese definitely agree with when they find out.
The race is on, and an remarkable adventure begins--an epic tale of courage, treachery, resourcefulness, secrets, surprises, and astonishing human and technological discovery, as the members of a hastily thrown-together crew find their strength and wits tested against adversaries both of this earth and beyond. What happens is nothing like you expect--and everything you could want from one of the world's greatest masters of suspense."
24612118,Fates and Furies,Lauren Groff,https://images.gr-assets.com/books/1434750235m/24612118.jpg,"every story has two sides. every relationship has two perspectives. and sometimes, it turns out, the key to a great marriage is not its truths but its secrets. at the core of this rich, expansive, layered novel, lauren groff presents the story of one such marriage over the course of twenty-four years. at age twenty-two, lotto and mathilde are tall, glamorous, madly in love, and destined for greatness. a decade later, their marriage is still the envy of their friends, but with an electric thrill we understand that things are even more complicated and remarkable than they have seemed.",Fiction,uplifting,"Every story has two sides. Every relationship has two perspectives. And sometimes, it turns out, the key to a great marriage is not its truths but its secrets. At the core of this rich, expansive, layered novel, Lauren Groff presents the story of one such marriage over the course of twenty-four years.
At age twenty-two, Lotto and Mathilde are tall, glamorous, madly in love, and destined for greatness. A decade later, their marriage is still the envy of their friends, but with an electric thrill we understand that things are even more complicated and remarkable than they have seemed."
24612148,Gold Fame Citrus,Claire Vaye Watkins,https://images.gr-assets.com/books/1426092348m/24612148.jpg,"in a parched southern california of the near future, luz, once the poster child for the country's conservation movement, and ray, an army deserter turned surfer, are squatting in a starlet's abandoned mansion. most ""mojavs,"" prevented by armed vigilantes from freely crossing borders to lusher regions, have allowed themselves to be evacuated to encampments in the east. holdouts like ray and luz subsist on rationed cola and water, and whatever they can loot, scavenge, and improvise. for the moment, the couple's fragile love, which somehow blooms in this arid place, seems enough. but when they cross paths with a mysterious child, the thirst for a better future begins. immensely moving, profoundly disquieting, and mind-blowingly original, watkins's novel explores the myths we believe about others and tell about ourselves, the double-edged power of our most cherished relationships, and the shape of hope in a precarious future that may be our own.",Fiction,dark,"In a parched southern California of the near future, Luz, once the poster child for the country's conservation movement, and Ray, an army deserter turned surfer, are squatting in a starlet's abandoned mansion. Most ""Mojavs,"" prevented by armed vigilantes from freely crossing borders to lusher regions, have allowed themselves to be evacuated to encampments in the east. Holdouts like Ray and Luz subsist on rationed cola and water, and whatever they can loot, scavenge, and improvise.
For the moment, the couple's fragile love, which somehow blooms in this arid place, seems enough. But when they cross paths with a mysterious child, the thirst for a better future begins.
Immensely moving, profoundly disquieting, and mind-blowingly original, Watkins's novel explores the myths we believe about others and tell about ourselves, the double-edged power of our most cherished relationships, and the shape of hope in a precarious future that may be our own."
24612600,Sunny Side Up,Jennifer L. Holm,https://images.gr-assets.com/books/1423543976m/24612600.jpg,"sunny lewin has been packed off to florida to live with her grandfather for the summer. at first she thought florida might be fun -- it isthe home of disney world, after all. but the place where gramps lives is no amusement park. it's full of . . . old people. reallyold people. luckily, sunny isn't the only kid around. she meets buzz, a boy who is completely obsessed with comic books, and soon they're having adventures of their own: facing off against golfball-eating alligators, runaway cats, and mysteriously disappearing neighbors. but the question remains -- whyis sunny down in florida in the first place? the answer lies in a family secret that won't be secret to sunny much longer. . .",Fiction,uplifting,"Sunny Lewin has been packed off to Florida to live with her grandfather for the summer. At first she thought Florida might be fun -- it isthe home of Disney World, after all. But the place where Gramps lives is no amusement park. It's full of . . . old people. Reallyold people.
Luckily, Sunny isn't the only kid around. She meets Buzz, a boy who is completely obsessed with comic books, and soon they're having adventures of their own: facing off against golfball-eating alligators, runaway cats, and mysteriously disappearing neighbors. But the question remains -- whyis Sunny down in Florida in the first place? The answer lies in a family secret that won't be secret to Sunny much longer. . ."
24612624,George,Alex Gino,https://images.gr-assets.com/books/1423358952m/24612624.jpg,"be who you are. when people look at george, they think they see a boy. but she knows she's not a boy. she knows she's a girl. george thinks she'll have to keep this a secret forever. then her teacher announces that their class play is going to be charlotte's web. george really, really, really wants to play charlotte. but the teacher says she can't even try out for the part. . . because she's a boy. with the help of her best friend, kelly, george comes up with a plan. not just so she can be charlotte - but so everyone can know who she is, once and for all.",Fiction,dark,"BE WHO YOU ARE. When people look at George, they think they see a boy. But she knows she's not a boy. She knows she's a girl.
George thinks she'll have to keep this a secret forever. Then her teacher announces that their class play is going to be Charlotte's Web. George really, really, REALLY wants to play Charlotte. But the teacher says she can't even try out for the part. . . because she's a boy.
With the help of her best friend, Kelly, George comes up with a plan. Not just so she can be Charlotte - but so everyone can know who she is, once and for all."
24644814,"See How They Run (Embassy Row, #2)",Ally Carter,https://images.gr-assets.com/books/1431015777m/24644814.jpg,"inside every secret, there's a world of trouble. get ready for the second book in this new series of global proportions--from master of intrigue, new york times bestselling author ally carter. grace's past has come back to hunt her . . . and if she doesn't stop it, grace isn't the only one who will get hurt. because on embassy row, the countries of the world stand like dominoes, and one wrong move can make them all fall down. the twists get twistier and the turns get even more shocking in the second thrilling installment of embassy row.",Fiction,uplifting,"Inside every secret, there's a world of trouble. Get ready for the second book in this new series of global proportions--from master of intrigue, New York Times bestselling author Ally Carter.
Grace's past has come back to hunt her . . . and if she doesn't stop it, Grace isn't the only one who will get hurt. Because on Embassy Row, the countries of the world stand like dominoes, and one wrong move can make them all fall down.
The twists get twistier and the turns get even more shocking in the second thrilling installment of Embassy Row."
24657660,"Reign of Shadows (Reign of Shadows, #1)",Sophie Jordan,https://images.gr-assets.com/books/1435075718m/24657660.jpg,"seventeen years ago, an eclipse cloaked the kingdom of relhok in perpetual darkness. in the chaos, an evil chancellor murdered the king and queen and seized their throne. luna, relhok's lost princess, has been hiding in a tower ever since. luna's survival depends on the world believing she is dead. but that doesn't stop luna from wanting more. when she meets fowler, a mysterious archer braving the woods outside her tower, luna is drawn to him despite the risk. when the tower is attacked, luna and fowler escape together. but this world of darkness is more treacherous than luna ever realized. with every threat stacked against them, luna and fowler find solace in each other. but with secrets still unspoken between them, falling in love might be their most dangerous journey yet. with lush writing and a star-crossed romance, reign of shadowsis sophie jordan at her best.",Fiction,uplifting,"Seventeen years ago, an eclipse cloaked the kingdom of Relhok in perpetual darkness. In the chaos, an evil chancellor murdered the king and queen and seized their throne. Luna, Relhok's lost princess, has been hiding in a tower ever since. Luna's survival depends on the world believing she is dead.
But that doesn't stop Luna from wanting more. When she meets Fowler, a mysterious archer braving the woods outside her tower, Luna is drawn to him despite the risk. When the tower is attacked, Luna and Fowler escape together. But this world of darkness is more treacherous than Luna ever realized.
With every threat stacked against them, Luna and Fowler find solace in each other. But with secrets still unspoken between them, falling in love might be their most dangerous journey yet.
With lush writing and a star-crossed romance, Reign of Shadowsis Sophie Jordan at her best."
24666002,"The Wicked + The Divine, Vol. 2: Fandemonium",Kieron Gillen,https://images.gr-assets.com/books/1435757838m/24666002.jpg,"the second volume of the award-winning urban fantasy series where gods are the ultimate pop stars and pop stars are the ultimate gods. following the tragic and unjust death of lucifer, it takes a revelation from inanna to draw laura back into the worlds of gods and superstardom to try and discover the truth behind a conspiracy to subvert divinity. includes issues 6-11 of the series, plus supplementary material.",Fiction,uplifting,"The second volume of the award-winning urban fantasy series where gods are the ultimate pop stars and pop stars are the ultimate gods. Following the tragic and unjust death of Lucifer, it takes a revelation from Inanna to draw Laura back into the worlds of Gods and Superstardom to try and discover the truth behind a conspiracy to subvert divinity. Includes issues 6-11 of the series, plus supplementary material."
24669590,"Salt & Stone (Fire & Flood, #2)",Victoria Scott,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"how far would you go to survive? in fire & flood, tella holloway faced a dangerous trek through the jungle and a terrifying march across the desert, all to remain a contender in the brimstone bleed for a chance at obtaining the cure for her brother. she can't stop - and in salt & stone, tella will have to face the unseen dangers of the ocean, the breathless cold of a mountain, and twisted new rules in the race. but what if the danger is deeper than that? how do you know who to trust when everyone's keeping secrets? what do you do when the person you'd relied on most suddenly isn't there for support? how do you weigh one life against another? the race is coming to an end, and tella is running out of time, resources, and strength. at the beginning of the race there were one hundred twenty-two contenders. as tella and her remaining friends start the fourth and final part of the race, just forty-one are left . . . and only one can win. victoria scott's stunning thriller will leave readers' hearts racing!",Fiction,uplifting,"How far would you go to survive?
In FIRE & FLOOD, Tella Holloway faced a dangerous trek through the jungle and a terrifying march across the desert, all to remain a Contender in the Brimstone Bleed for a chance at obtaining the Cure for her brother. She can't stop - and in SALT & STONE, Tella will have to face the unseen dangers of the ocean, the breathless cold of a mountain, and twisted new rules in the race.
But what if the danger is deeper than that? How do you know who to trust when everyone's keeping secrets? What do you do when the person you'd relied on most suddenly isn't there for support? How do you weigh one life against another?
The race is coming to an end, and Tella is running out of time, resources, and strength. At the beginning of the race there were one hundred twenty-two Contenders. As Tella and her remaining friends start the fourth and final part of the race, just forty-one are left . . . and only one can win.
Victoria Scott's stunning thriller will leave readers' hearts racing!"
24699867,Fisher's Light,Tara Sivec,https://images.gr-assets.com/books/1424183440m/24699867.jpg,"fisher, i guess this is it, huh? after fourteen years together, starting a life of our own on this island, five deployments and countless letters i've written you through it all, i finally go out to the mailbox and see something i've always dreamed of: an envelope with your handwriting on it. for one moment, i actually thought you'd changed your mind, that all the awful things you said to me were just your way of coping after everything you'd been through. i was still here, fisher. i was still here, holding my breath, waiting for you to come back even though you told me you never would. you always said you'd find your way back to me. out of all the lies you've told me, this one hurts the most. enclosed you will find the signed divorce papers, as requested. i hope you find what you're looking for. i'm sorry it wasn't me. lucy to get the ending they want, lucy and fisher will have to go back to the beginning. through the good and the bad, they'll be reminded of why they always made their way back to each other, and why this time, one way or another, it will be the last time.",Fiction,uplifting,"Fisher,
I guess this is it, huh? After fourteen years together, starting a life of our own on this island, five deployments and countless letters I've written you through it all, I finally go out to the mailbox and see something I've always dreamed of: an envelope with your handwriting on it. For one moment, I actually thought you'd changed your mind, that all the awful things you said to me were just your way of coping after everything you'd been through. I was still here, Fisher. I was still here, holding my breath, waiting for you to come back even though you told me you never would. You always said you'd find your way back to me. Out of all the lies you've told me, this one hurts the most.
Enclosed you will find the signed divorce papers, as requested.
I hope you find what you're looking for. I'm sorry it wasn't me.
Lucy
To get the ending they want, Lucy and Fisher will have to go back to the beginning. Through the good and the bad, they'll be reminded of why they always made their way back to each other, and why this time, one way or another, it will be the last time."
24715885,Scarecrow,Alyssa Wong,https://images.gr-assets.com/books/1422376839m/24715885.jpg,"tor.com is honored to reprint ""scarecrow,"" a horror short story by alyssa wong. originally published in black static 42 (september 2014), ""scarecrow"" has never before been available to read online. please enjoy this horrific tale of tragic love and corvid loss. this story contains scenes that some readers may find upsetting.",Fiction,uplifting,"Tor.com is honored to reprint ""Scarecrow,"" a horror short story by Alyssa Wong. Originally published in Black Static 42 (September 2014), ""Scarecrow"" has never before been available to read online. Please enjoy this horrific tale of tragic love and corvid loss. This story contains scenes that some readers may find upsetting."
